ward_no,date,mean
32,2018-08-28,-0.6238864593148793
77,2018-08-28,-0.8713457556195607
74,2018-08-28,-0.8010556499838668
72,2018-08-28,-0.7878596758801563
68,2018-08-28,-0.7724372157824565
67,2018-08-28,-0.7777651806415882
69,2018-08-28,-0.7736766680207695
70,2018-08-28,-0.7747503919555672
71,2018-08-28,-0.7868126082809355
73,2018-08-28,-0.7922099592572279
75,2018-08-28,-0.7966641215209287
76,2018-08-28,-0.8424035792882575
35,2018-08-28,-0.72186161372659
34,2018-08-28,-0.77531858924834
36,2018-08-28,-0.6202050531742407
33,2018-08-28,-0.7159943361920921
15,2018-08-28,-0.7647964022642502
16,2018-08-28,-0.7571102854134941
17,2018-08-28,-0.7774282148472003
18,2018-08-28,-0.722884594170475
19,2018-08-28,-0.7580384972453825
20,2018-08-28,-0.7471889196715249
21,2018-08-28,-0.7424126140966052
22,2018-08-28,-0.7244437589231765
23,2018-08-28,-0.7187216005813727
59,2018-08-28,-0.7624180433630905
56,2018-08-28,-0.7747036050142792
58,2018-08-28,-0.7779244888066432
57,2018-08-28,-0.7748969207860759
60,2018-08-28,-0.7632095955802283
62,2018-08-28,-0.7723579055291278
61,2018-08-28,-0.7677296225824014
65,2018-08-28,-0.7756040818702101
64,2018-08-28,-0.7816081842320083
66,2018-08-28,-0.7777239670714602
63,2018-08-28,-0.7723041350013985
48,2018-08-28,-0.7451812190862432
47,2018-08-28,-0.7186101353350172
49,2018-08-28,-0.7337987870896261
50,2018-08-28,-0.705448725386068
52,2018-08-28,-0.7509489354917257
51,2018-08-28,-0.7209823978849531
54,2018-08-28,-0.7652974825527429
53,2018-08-28,-0.7510572771386511
55,2018-08-28,-0.8083838611416602
37,2018-08-28,-0.6344420251962529
40,2018-08-28,-0.6567737190070079
38,2018-08-28,-0.6561438510431165
39,2018-08-28,-0.6600040737983399
41,2018-08-28,-0.6905346928355975
42,2018-08-28,-0.7213246307429065
43,2018-08-28,-0.7069047239625222
45,2018-08-28,-0.6746046145197929
46,2018-08-28,-0.6744586194503529
44,2018-08-28,-0.6856449668313739
11,2018-08-28,-0.7374274769325936
12,2018-08-28,-0.7255334418290044
13,2018-08-28,-0.7391672192087593
14,2018-08-28,-0.7409781184104198
1,2018-08-28,-0.7518695277922761
2,2018-08-28,-0.7269580145929393
3,2018-08-28,-0.7367587276773105
4,2018-08-28,-0.7558863921467984
5,2018-08-28,-0.7466485142078345
6,2018-08-28,-0.740749927720184
7,2018-08-28,-0.7406101110924445
9,2018-08-28,-0.7387949777225823
10,2018-08-28,-0.7479590501687208
8,2018-08-28,-0.7482408134373764
29,2018-09-04,-0.6478068814595499
28,2018-09-04,-0.6507655930142261
27,2018-09-04,-0.641860025028201
26,2018-09-04,-0.6097537718804564
25,2018-09-04,-0.6025793472757754
24,2018-09-04,-0.6496348982844351
30,2018-09-04,-0.5981910276200884
31,2018-09-04,-0.6247363219380963
32,2018-09-04,-0.5320289275788996
77,2018-09-04,-0.4504926487389382
74,2018-09-04,-0.4379838101343783
72,2018-09-04,-0.4777264378547063
68,2018-09-04,-0.5312717263183979
67,2018-09-04,-0.5193530266367545
69,2018-09-04,-0.5696947529523118
70,2018-09-04,-0.5069565540428421
71,2018-09-04,-0.4977000451265298
73,2018-09-04,-0.4284516387523959
75,2018-09-04,-0.4713372397949657
76,2018-09-04,-0.39698030072842894
35,2018-09-04,-0.5376120400537044
34,2018-09-04,-0.5083849229580226
36,2018-09-04,-0.5358927095475695
33,2018-09-04,-0.486624071046753
15,2018-09-04,-0.5534285345380421
16,2018-09-04,-0.540369409297511
17,2018-09-04,-0.5103516696612239
18,2018-09-04,-0.5564235446300116
19,2018-09-04,-0.6306714549630779
20,2018-09-04,-0.579112372906355
21,2018-09-04,-0.6542093814860369
22,2018-09-04,-0.6452542069881159
23,2018-09-04,-0.6914997133747306
59,2018-09-04,-0.4970137744785457
56,2018-09-04,-0.4719159741223479
58,2018-09-04,-0.4857451607922094
57,2018-09-04,-0.4816797107569899
60,2018-09-04,-0.5015906528676086
62,2018-09-04,-0.5088984108464519
61,2018-09-04,-0.5111133193366492
65,2018-09-04,-0.51160625939709
64,2018-09-04,-0.5119054644676219
66,2018-09-04,-0.5087373527553298
63,2018-09-04,-0.5072000315182532
48,2018-09-04,-0.5370179216532136
47,2018-09-04,-0.5861861625402764
49,2018-09-04,-0.4581732455418841
50,2018-09-04,-0.5787335805767007
52,2018-09-04,-0.5282447905544073
51,2018-09-04,-0.555631589412148
54,2018-09-04,-0.4862565639238069
53,2018-09-04,-0.5281232394766924
55,2018-09-04,-0.4105067178385635
37,2018-09-04,-0.5436409878484587
40,2018-09-04,-0.5703597813603353
38,2018-09-04,-0.5546812013471868
39,2018-09-04,-0.5734207144986884
41,2018-09-04,-0.6042468429097174
42,2018-09-04,-0.6465493660412459
43,2018-09-04,-0.6292739215169477
45,2018-09-04,-0.6149860930064156
46,2018-09-04,-0.5911008720478923
44,2018-09-04,-0.5935357009851795
11,2018-09-04,-0.7092721650163969
12,2018-09-04,-0.7267706271692869
13,2018-09-04,-0.6852918675859468
14,2018-09-04,-0.6829379438660452
1,2018-09-04,-0.6505932513634926
2,2018-09-04,-0.6974992809056223
3,2018-09-04,-0.64562597772347
4,2018-09-04,-0.6215746457009245
5,2018-09-04,-0.5952882138620319
6,2018-09-04,-0.6420283057920468
7,2018-09-04,-0.7169442020760379
9,2018-09-04,-0.7114367652840373
10,2018-09-04,-0.6949312763534874
8,2018-09-04,-0.6083901372605108
29,2018-09-11,-0.6566335441046601
28,2018-09-11,-0.5622691405829998
27,2018-09-11,-0.5792732019398659
26,2018-09-11,-0.6035502727594849
25,2018-09-11,-0.6126200963552071
24,2018-09-11,-0.5976262545797096
30,2018-09-11,-0.612542662070872
31,2018-09-11,-0.6764174831405725
32,2018-09-11,-0.6347879392205086
77,2018-09-11,-0.6214185800277994
74,2018-09-11,-0.6369390270279411
72,2018-09-11,-0.6238710769544044
68,2018-09-11,-0.5282372424270183
67,2018-09-11,-0.5476849875588198
69,2018-09-11,-0.5179670968374989
70,2018-09-11,-0.5729699132062962
71,2018-09-11,-0.5962274692771972
73,2018-09-11,-0.6545613039958579
75,2018-09-11,-0.621752515864442
76,2018-09-11,-0.7309330868492944
35,2018-09-11,-0.5574464224249448
34,2018-09-11,-0.657113052354521
36,2018-09-11,-0.6171881371444167
33,2018-09-11,-0.5858070038950673
15,2018-09-11,-0.5256308517715804
16,2018-09-11,-0.5646131652607924
17,2018-09-11,-0.5455653011961605
18,2018-09-11,-0.5680865464252123
19,2018-09-11,-0.5865219195661798
