ward_no,date,mean
9,2018-07-31,-0.2638003551052961
11,2018-07-31,-0.21786877925566814
12,2018-07-31,-0.2072857738708628
20,2018-07-31,-0.2420729105394619
15,2018-07-31,-0.21901890925172413
16,2018-07-31,-0.19962038307561075
17,2018-07-31,-0.23143423963791684
18,2018-07-31,-0.2390420349059921
24,2018-07-31,-0.24481772834264934
19,2018-07-31,-0.25238715689021546
22,2018-07-31,-0.28580655417802875
23,2018-07-31,-0.2456847397860681
27,2018-07-31,-0.2504175591357499
28,2018-07-31,-0.2901388279071097
25,2018-07-31,-0.2606148021370416
26,2018-07-31,-0.22217738534286915
30,2018-07-31,-0.2319409096641445
31,2018-07-31,-0.28520745840132244
32,2018-07-31,-0.2911946027922463
46,2018-07-31,-0.2514157818418316
51,2018-07-31,-0.12765273948781333
33,2018-07-31,-0.2452938492136805
47,2018-07-31,-0.2378547472217745
34,2018-07-31,-0.25846812918784545
35,2018-07-31,-0.24265767933510324
42,2018-07-31,-0.24426087822135584
43,2018-07-31,-0.2487076470386304
45,2018-07-31,-0.20279063852676127
48,2018-07-31,-0.14143555737775587
49,2018-07-31,-0.13644826175442618
50,2018-07-31,-0.11534861140140155
36,2018-07-31,-0.2425971801461481
37,2018-07-31,-0.24554071637745706
71,2018-07-31,-0.2752018269724083
38,2018-07-31,-0.2548568904336684
39,2018-07-31,-0.24400307937842186
40,2018-07-31,-0.2416895621243461
41,2018-07-31,-0.2446290740074212
70,2018-07-31,-0.28389572945752023
44,2018-07-31,-0.25864124107340114
58,2018-07-31,-0.2693391309542733
59,2018-07-31,-0.2941587562325244
69,2018-07-31,-0.2524560759566807
55,2018-07-31,-0.1405297098140448
54,2018-07-31,-0.12833749113629891
53,2018-07-31,-0.1567219858484219
52,2018-07-31,-0.15967230211014513
61,2018-07-31,-0.2908445664661173
60,2018-07-31,-0.22260552375299397
57,2018-07-31,-0.1980948907494092
56,2018-07-31,-0.16887088313980947
67,2018-07-31,-0.3458966739669978
66,2018-07-31,-0.3151412962126541
64,2018-07-31,-0.3718940322960987
63,2018-07-31,-0.3168019326692371
62,2018-07-31,-0.31985821954491245
