ward_no,date,mean
27,2018-08-28,-0.7480345769909416
28,2018-08-28,-0.6793360199806106
29,2018-08-28,-0.5512862614687273
30,2018-08-28,-0.5213324563003041
31,2018-08-28,-0.5895762823295645
32,2018-08-28,-0.7361664295849816
33,2018-08-28,-0.7229016363410476
34,2018-08-28,-0.7922380988397829
35,2018-08-28,-0.8080021718449315
36,2018-08-28,-0.7806348425293856
37,2018-08-28,-0.8805988913590197
38,2018-08-28,-0.9501832798081064
39,2018-08-28,-0.9873292166104684
40,2018-08-28,-0.8920146740140719
41,2018-08-28,-0.8059168467715443
42,2018-08-28,-0.7796789780564786
43,2018-08-28,-0.8734816118067547
44,2018-08-28,-0.9498782365568698
45,2018-08-28,-0.9106111120407022
46,2018-08-28,-0.801782610870552
47,2018-08-28,-1.0036085052824435
48,2018-08-28,-0.9959067744076338
49,2018-08-28,-0.9593287762465595
50,2018-08-28,-0.9180608659057816
51,2018-08-28,-0.9065518240797552
52,2018-08-28,-0.87335390795849
53,2018-08-28,-0.7509002134092709
54,2018-08-28,-0.6237034448222032
55,2018-08-28,-0.7133803419474155
56,2018-08-28,-0.7818626317286634
57,2018-08-28,-0.8131623527279322
58,2018-08-28,-0.9353980771361838
59,2018-08-28,-1.0023992192747664
60,2018-08-28,-0.9861201229892524
61,2018-08-28,-1.0068069693246096
62,2018-08-28,-1.0054244807180206
63,2018-08-28,-1.0006703869450293
64,2018-08-28,-0.9644713914597356
65,2018-08-28,-0.9725948318701148
66,2018-08-28,-0.8905257166099525
67,2018-08-28,-0.7711430789796135
68,2018-08-28,-0.7657851523404373
69,2018-08-28,-0.7720010275001964
70,2018-08-28,-0.8354993711243841
71,2018-08-28,-0.9137173588959772
72,2018-08-28,-0.9408139705242335
73,2018-08-28,-0.814389538161973
74,2018-08-28,-0.7967260763761582
75,2018-08-28,-0.8373086875649317
76,2018-08-28,-0.9259675248251672
1,2018-09-04,-1.0060862746766823
2,2018-09-04,-1.0791376129849817
3,2018-09-04,-1.023271569976579
4,2018-09-04,-1.0085118560824111
5,2018-09-04,-0.9992199925205834
6,2018-09-04,-0.98244111437771
7,2018-09-04,-0.7903518467121843
8,2018-09-04,-0.7944404771064175
9,2018-09-04,-0.8399385178144957
10,2018-09-04,-0.9025214314336694
11,2018-09-04,-0.8425199491792688
12,2018-09-04,-0.854464466717578
13,2018-09-04,-0.8558056167577163
14,2018-09-04,-0.8655673031785067
15,2018-09-04,-0.91438524536026
16,2018-09-04,-0.9182060849495004
17,2018-09-04,-0.9773842696941556
18,2018-09-04,-1.0475584781442906
19,2018-09-04,-1.1180016016167291
20,2018-09-04,-1.0639311756149394
21,2018-09-04,-0.9599168800458898
22,2018-09-04,-0.8692418899027641
23,2018-09-04,-0.8496240245010761
24,2018-09-04,-0.8560551681306674
25,2018-09-04,-0.8539841740891868
26,2018-09-04,-0.8444952886980699
27,2018-09-04,-0.9214848699477448
28,2018-09-04,-0.9433721410997212
29,2018-09-04,-1.0304586366134882
30,2018-09-04,-1.0367340047878524
31,2018-09-04,-0.9588693178250658
32,2018-09-04,-0.8531931234324085
33,2018-09-04,-0.8579392416026095
34,2018-09-04,-0.8070112528307056
35,2018-09-04,-0.8019966972948337
36,2018-09-04,-0.8363583258235857
37,2018-09-04,-0.8532851553347212
38,2018-09-04,-0.8465673191947092
39,2018-09-04,-0.845465707689953
40,2018-09-04,-0.8733566227202623
41,2018-09-04,-1.0270035897375105
42,2018-09-04,-0.9180268792374482
43,2018-09-04,-0.923634081642802
44,2018-09-04,-0.9255507405964828
45,2018-09-04,-0.8289402318186732
46,2018-09-04,-0.8704721486610014
47,2018-09-04,-0.8207941851730798
48,2018-09-04,-0.8402672957091364
49,2018-09-04,-0.8400725001261022
50,2018-09-04,-0.8376735042238073
51,2018-09-04,-0.8056967932906639
52,2018-09-04,-0.8047565593982595
53,2018-09-04,-0.8409841872858215
54,2018-09-04,-0.9589564457500799
55,2018-09-04,-0.8760688933175134
56,2018-09-04,-0.8236235756856287
57,2018-09-04,-0.8103381972278947
58,2018-09-04,-0.7804435447996707
59,2018-09-04,-0.7708353792613615
60,2018-09-04,-0.7660872119785741
61,2018-09-04,-0.8889453840459476
62,2018-09-04,-0.7330500993885173
63,2018-09-04,-0.7017692929555455
64,2018-09-04,-0.7287720633838207
65,2018-09-04,-0.7788123634226121
66,2018-09-04,-0.7793820959643417
67,2018-09-04,-0.8301851837417002
68,2018-09-04,-0.8464558524707848
69,2018-09-04,-0.8681245620042074
70,2018-09-04,-0.791811012150875
71,2018-09-04,-0.7537906783860122
72,2018-09-04,-0.7359041182059498
73,2018-09-04,-0.8521236152921837
